reference_joconde,match_status,match_method,rights_status,license,titre_joconde,musee_joconde,artistes,wikidata_qid,commons_file,source_page_url,file_url,credit,creator,license_url,match_evidence,verified_by,verified_at,note_verification
07430005210,a_verifier,inventory_number,open,CC0,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q5861089,Peter Paul Rubens - Adoration of the Magi (KMSKA).jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_Adoration_of_the_Magi_(KMSKA).jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Peter_Paul_Rubens_-_Adoration_of_the_Magi_%28KMSKA%29.jpg,Royal Museum of Fine Arts Antwerp,Peter Paul Rubens,http://creativecommons.org/publicdomain/zero/1.0/deed.en,inventory_match;institution_match,auto,2026-07-29,
07430005210,a_verifier,inventory_number,unknown,,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q120685970,,,,,,,inventory_match;institution_match;title_match,auto,2026-07-29,
07430005210,a_verifier,inventory_number,open,CC BY 3.0,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q122209649,"Simon vouet, san carlo borromeo prega per gli appestati di milano.JPG","https://commons.wikimedia.org/wiki/File:Simon_vouet,_san_carlo_borromeo_prega_per_gli_appestati_di_milano.JPG",https://upload.wikimedia.org/wikipedia/commons/c/c9/Simon_vouet%2C_san_carlo_borromeo_prega_per_gli_appestati_di_milano.JPG,Own work,Sailko,https://creativecommons.org/licenses/by/3.0,inventory_match;institution_match,auto,2026-07-29,
07430005210,a_verifier,inventory_number,unknown,,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q138416305,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005210,a_verifier,inventory_number,open,CC BY-SA 4.0,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q106756915,Beaux-Arts de Carcassonne - Les premiers pas (Salon de 1883) - Georges Laugée 125x91.jpg,https://commons.wikimedia.org/wiki/File:Beaux-Arts_de_Carcassonne_-_Les_premiers_pas_(Salon_de_1883)_-_Georges_Laug%C3%A9e_125x91.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Beaux-Arts_de_Carcassonne_-_Les_premiers_pas_%28Salon_de_1883%29_-_Georges_Laug%C3%A9e_125x91.jpg,Own work,Didier Descouens,https://creativecommons.org/licenses/by-sa/4.0,inventory_match;institution_match,auto,2026-07-29,
07430005210,a_verifier,inventory_number,unknown,,Tobie et l'ange,musée des Beaux-Arts,Simon Vouet,Q124734241,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005253,a_verifier,inventory_number,unknown,,Putto,musée des Beaux-Arts,Nicolas Poussin,Q138424793,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005253,a_verifier,inventory_number,open,Public domain,Putto,musée des Beaux-Arts,Nicolas Poussin,Q130861693,Auguste Tissot painted by Angelika Kauffmann.jpg,https://commons.wikimedia.org/wiki/File:Auguste_Tissot_painted_by_Angelika_Kauffmann.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Auguste_Tissot_painted_by_Angelika_Kauffmann.jpg,https://www.mcba.ch/collection/portrait-du-docteur-auguste-tissot/,Angelica Kauffmann,,inventory_match;institution_match,auto,2026-07-29,
07430005253,a_verifier,inventory_number,open,CC BY-SA 3.0,Putto,musée des Beaux-Arts,Nicolas Poussin,Q4402545,Le Rémouleur Francisco de Goya.jpg,https://commons.wikimedia.org/wiki/File:Le_R%C3%A9mouleur_Francisco_de_Goya.jpg,https://upload.wikimedia.org/wikipedia/commons/1/16/Le_R%C3%A9mouleur_Francisco_de_Goya.jpg,"Own work , Yelkrokoyade , 2011-07-20",Francisco Goya,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match,auto,2026-07-29,
07430005266,a_verifier,inventory_number,unknown,,Putto,musée des Beaux-Arts,Nicolas Poussin,Q138428569,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005280,a_verifier,inventory_number,unknown,,La tempête sur le phare,musée des Beaux-Arts,Joseph Vernet,Q138414564,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005280,a_verifier,inventory_number,open,Public domain,La tempête sur le phare,musée des Beaux-Arts,Joseph Vernet,Q66730229,François Dubois - Le massacre de la Saint-Barthélemy - 729 -DUBOIS num4000 nr.jpg,https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Dubois_-_Le_massacre_de_la_Saint-Barth%C3%A9lemy_-_729_-DUBOIS_num4000_nr.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Fran%C3%A7ois_Dubois_-_Le_massacre_de_la_Saint-Barth%C3%A9lemy_-_729_-DUBOIS_num4000_nr.jpg,https://www.mcba.ch/en/collection/the-saint-bartholomews-day-massacre/,François Dubois,,inventory_match;institution_match,auto,2026-07-29,
07430005474,a_verifier,inventory_number,unknown,,Vue du port,musée des Beaux-Arts,Salvator Rosa,Q120686080,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005474,a_verifier,inventory_number,open,CC0,Vue du port,musée des Beaux-Arts,Salvator Rosa,Q124336825,"Navez, Portrait of Engelspach-Larivière, 1830.jpg","https://commons.wikimedia.org/wiki/File:Navez,_Portrait_of_Engelspach-Larivi%C3%A8re,_1830.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/Navez%2C_Portrait_of_Engelspach-Larivi%C3%A8re%2C_1830.jpg,Own work,Karmakolle,http://creativecommons.org/publicdomain/zero/1.0/deed.en,inventory_match;institution_match,auto,2026-07-29,
07430005474,a_verifier,inventory_number,open,Public domain,Vue du port,musée des Beaux-Arts,Salvator Rosa,Q63536638,"Boucher - L'Aurore et Céphale, Nancy, musée des Beaux-Arts.jpg","https://commons.wikimedia.org/wiki/File:Boucher_-_L%27Aurore_et_C%C3%A9phale,_Nancy,_mus%C3%A9e_des_Beaux-Arts.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2b/Boucher_-_L%27Aurore_et_C%C3%A9phale%2C_Nancy%2C_mus%C3%A9e_des_Beaux-Arts.jpg,https://www.photo.rmn.fr/archive/00-021612-2C6NU0VSFWPJ.html,François Boucher,,inventory_match;institution_match,auto,2026-07-29,
07430005474,a_verifier,inventory_number,unknown,,Vue du port,musée des Beaux-Arts,Salvator Rosa,Q138416268,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005474,a_verifier,inventory_number,unknown,,Vue du port,musée des Beaux-Arts,Salvator Rosa,Q59539796,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430005647,a_verifier,inventory_number,unknown,,"Portrait de Jacques II Stuart, roi d'Ecosse",musée des Beaux-Arts,Nicolas de Largillière,Q138415275,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007011,a_verifier,inventory_number,open,Public domain,Intérieur de tabagie,musée des Beaux-Arts,David Téniers,Q105346939,Ingres - Eliezer et Rébecca.jpg,https://commons.wikimedia.org/wiki/File:Ingres_-_Eliezer_et_R%C3%A9becca.jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/Ingres_-_Eliezer_et_R%C3%A9becca.jpg,Own work,Jean-Auguste-Dominique Ingres / After Nicolas Poussin,,inventory_match;institution_match,auto,2026-07-29,
07430007020,a_verifier,inventory_number,unknown,,Têtes d'étude,musée des Beaux-Arts,Rubens,Q105346914,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007020,a_verifier,inventory_number,unknown,,Têtes d'étude,musée des Beaux-Arts,Rubens,Q50881706,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007025,a_verifier,inventory_number,open,CC BY-SA 3.0,L'arracheur de dents,musée des Beaux-Arts,David Téniers,Q123785795,"Gilles Lambert Godecharle - André Lens, peintre.jpg","https://commons.wikimedia.org/wiki/File:Gilles_Lambert_Godecharle_-_Andr%C3%A9_Lens,_peintre.jpg",https://upload.wikimedia.org/wikipedia/commons/c/cd/Gilles_Lambert_Godecharle_-_Andr%C3%A9_Lens%2C_peintre.jpg,Own work M0tty,,https://creativecommons.org/licenses/by-sa/3.0,inventory_match;institution_match,auto,2026-07-29,
07430007027,a_verifier,inventory_number,open,CC BY-SA 4.0,Allégorie de la paix,musée des Beaux-Arts,Rubens,Q124846819,Prédication saint-Jean-Baptiste début XVI h sur panneau d marquis de la Rochejacquelin 1839 440 musée de Chartres.jpg,https://commons.wikimedia.org/wiki/File:Pr%C3%A9dication_saint-Jean-Baptiste_d%C3%A9but_XVI_h_sur_panneau_d_marquis_de_la_Rochejacquelin_1839_440_mus%C3%A9e_de_Chartres.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Pr%C3%A9dication_saint-Jean-Baptiste_d%C3%A9but_XVI_h_sur_panneau_d_marquis_de_la_Rochejacquelin_1839_440_mus%C3%A9e_de_Chartres.jpg,Own work,Le Passant,https://creativecommons.org/licenses/by-sa/4.0,inventory_match;institution_match,auto,2026-07-29,
07430007081,a_verifier,inventory_number,unknown,,Intérieur de cabaret,musée des Beaux-Arts,David Téniers,Q138428815,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007081,a_verifier,inventory_number,open,CC BY-SA 4.0,Intérieur de cabaret,musée des Beaux-Arts,David Téniers,Q131465804,Fontaine Murale aux Dieux Marins by Gabriel Grupello in the Royal Museums of Fine Arts of Belgium.jpg,https://commons.wikimedia.org/wiki/File:Fontaine_Murale_aux_Dieux_Marins_by_Gabriel_Grupello_in_the_Royal_Museums_of_Fine_Arts_of_Belgium.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Fontaine_Murale_aux_Dieux_Marins_by_Gabriel_Grupello_in_the_Royal_Museums_of_Fine_Arts_of_Belgium.jpg,Own work,Yair Haklai,https://creativecommons.org/licenses/by-sa/4.0,inventory_match;institution_match,auto,2026-07-29,
07430007134,a_verifier,inventory_number,unknown,,Intérieur de tabagie,musée des Beaux-Arts,David Téniers,Q138428741,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,unknown,,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q120685906,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,unknown,,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q138415135,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,open,Public domain,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q138428933,"L'Air by Jan Brueghel I, Musée des Beaux-Arts de Marseille.jpg","https://commons.wikimedia.org/wiki/File:L%27Air_by_Jan_Brueghel_I,_Mus%C3%A9e_des_Beaux-Arts_de_Marseille.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d9/L%27Air_by_Jan_Brueghel_I%2C_Mus%C3%A9e_des_Beaux-Arts_de_Marseille.jpg,Self-photographed,Jan Brueghel the Elder,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,open,Public domain,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q28796729,Jacopo Tintoretto - The Supper at Emmaus - Google Art Project.jpg,https://commons.wikimedia.org/wiki/File:Jacopo_Tintoretto_-_The_Supper_at_Emmaus_-_Google_Art_Project.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Jacopo_Tintoretto_-_The_Supper_at_Emmaus_-_Google_Art_Project.jpg,hAGY1iIUItZ5fA at Google Cultural Institute maximum zoom level,Jacopo Tintoretto – Artist Details on Google Art Project,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,unknown,,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q59509149,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007264,a_verifier,inventory_number,unknown,,Paysage avec deux moines,musée des Beaux-Arts,Pier Francesco Mola,Q130262145,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007265,a_verifier,inventory_number,open,Public domain,Le repos des soldats,musée des Beaux-Arts,Salvator Rosa,Q105346920,Daubigny - Graves à Villerville.jpg,https://commons.wikimedia.org/wiki/File:Daubigny_-_Graves_%C3%A0_Villerville.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Daubigny_-_Graves_%C3%A0_Villerville.jpg,Self-photographed,Rvalette,,inventory_match;institution_match,auto,2026-07-29,
07430007265,a_verifier,inventory_number,unknown,,Le repos des soldats,musée des Beaux-Arts,Salvator Rosa,Q120685519,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007265,a_verifier,inventory_number,unknown,,Le repos des soldats,musée des Beaux-Arts,Salvator Rosa,Q59509328,,,,,,,inventory_match;institution_match,auto,2026-07-29,
07430007265,a_verifier,inventory_number,open,Public domain,Le repos des soldats,musée des Beaux-Arts,Salvator Rosa,Q50906843,Portrait of a Young Man 9fdcb0.jpg,https://commons.wikimedia.org/wiki/File:Portrait_of_a_Young_Man_9fdcb0.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Portrait_of_a_Young_Man_9fdcb0.jpg,https://archive.is/0tJzn#selection-391.0-475.3,Albrecht Dürer,,inventory_match;institution_match,auto,2026-07-29,
07430007337,a_verifier,inventory_number,unknown,,Joseph vendu par ses frères,musée des Beaux-Arts,Le Guerchin,Q21621622,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0121003026,a_verifier,inventory_number,open,Public domain,Orphée charmant les animaux,musée d'art Roger-Quillot,Boucher,Q135912176,"François Boucher - Orphée charmant les animaux, 1740.jpg","https://commons.wikimedia.org/wiki/File:Fran%C3%A7ois_Boucher_-_Orph%C3%A9e_charmant_les_animaux,_1740.jpg",https://upload.wikimedia.org/wikipedia/commons/6/65/Fran%C3%A7ois_Boucher_-_Orph%C3%A9e_charmant_les_animaux%2C_1740.jpg,Unknown source Unknown source,François Boucher,,inventory_match;institution_match;title_match,auto,2026-07-29,
M0332007122,a_verifier,inventory_number,open,Public domain,Naufrage,musée des beaux-arts et d'archéologie,Géricault,Q136504989,"GÉRICAULT Théodore (genre de) - Naufrage, 896.1.219.jpg","https://commons.wikimedia.org/wiki/File:G%C3%89RICAULT_Th%C3%A9odore_(genre_de)_-_Naufrage,_896.1.219.jpg",https://upload.wikimedia.org/wikipedia/commons/7/70/G%C3%89RICAULT_Th%C3%A9odore_%28genre_de%29_-_Naufrage%2C_896.1.219.jpg,https://memoirevive.besancon.fr/search/results?q=G%C3%A9ricault&scope=all,Théodore Géricault,,inventory_match;institution_match;title_match,auto,2026-07-29,
M0347000650,a_verifier,inventory_number,unknown,,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q50894456,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000650,a_verifier,inventory_number,open,Public domain,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q116296224,Circle of Colijn de Coter - The nativity.jpg,https://commons.wikimedia.org/wiki/File:Circle_of_Colijn_de_Coter_-_The_nativity.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Circle_of_Colijn_de_Coter_-_The_nativity.jpg,Own work,Circle of Colijn de Coter,,inventory_match;institution_match,auto,2026-07-29,
M0347000650,a_verifier,inventory_number,open,Public domain,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q26208347,La Garde civique de Saint-Adrien Cornelis Engelsz 1612-1.jpg,https://commons.wikimedia.org/wiki/File:La_Garde_civique_de_Saint-Adrien_Cornelis_Engelsz_1612-1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/La_Garde_civique_de_Saint-Adrien_Cornelis_Engelsz_1612-1.jpg,The making of this document was supported by Wikimédia France . ( Submit your project! ),Cornelis Engelsz.,,inventory_match;institution_match,auto,2026-07-29,
M0347000650,a_verifier,inventory_number,unknown,,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q59511849,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000650,a_verifier,inventory_number,open,Public domain,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q106702947,Beaux-Arts de Carcassonne - Intérieur de bergerie 1886 - Giuseppe Palizzi.jpg,https://commons.wikimedia.org/wiki/File:Beaux-Arts_de_Carcassonne_-_Int%C3%A9rieur_de_bergerie_1886_-_Giuseppe_Palizzi.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Beaux-Arts_de_Carcassonne_-_Int%C3%A9rieur_de_bergerie_1886_-_Giuseppe_Palizzi.jpg,Own work,Didier Descouens,,inventory_match;institution_match,auto,2026-07-29,
M0347000651,a_verifier,inventory_number,open,Public domain,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q21614621,16th-century unknown painters - Portrait of a Young Man - WGA23548.jpg,https://commons.wikimedia.org/wiki/File:16th-century_unknown_painters_-_Portrait_of_a_Young_Man_-_WGA23548.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/16th-century_unknown_painters_-_Portrait_of_a_Young_Man_-_WGA23548.jpg,"Web Gallery of Art : Image Info about artwork wga QS:P11807,""/m/master/zunk_fl/16_paint/2/08portra""","Unknown Master, Dutch (active in the 16th century)",,inventory_match;institution_match,auto,2026-07-29,
M0347000651,a_verifier,inventory_number,unknown,,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q138428817,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000651,a_verifier,inventory_number,unknown,,Paysage,musée des beaux-arts et d'archéologie,Paul Bril,Q105534827,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000652,a_verifier,inventory_number,unknown,,Paysage avec une rivière,musée des beaux-arts et d'archéologie,Paul Bril,Q120686250,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000652,a_verifier,inventory_number,unknown,,Paysage avec une rivière,musée des beaux-arts et d'archéologie,Paul Bril,Q138424643,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000652,a_verifier,inventory_number,open,Public domain,Paysage avec une rivière,musée des beaux-arts et d'archéologie,Paul Bril,Q59509421,Thomas Taylor (painting by Thomas Lawrence).png,https://commons.wikimedia.org/wiki/File:Thomas_Taylor_(painting_by_Thomas_Lawrence).png,https://upload.wikimedia.org/wikipedia/commons/0/05/Thomas_Taylor_%28painting_by_Thomas_Lawrence%29.png,National Gallery of Canada,Thomas Lawrence,,inventory_match;institution_match,auto,2026-07-29,
M0347000653,a_verifier,inventory_number,unknown,,Paysage au ciel tourmenté,musée des beaux-arts et d'archéologie,Paul Bril,Q50894456,,,,,,,inventory_match;institution_match,auto,2026-07-29,
M0347000653,a_verifier,inventory_number,open,Public domain,Paysage au ciel tourmenté,musée des beaux-arts et d'archéologie,Paul Bril,Q116296224,Circle of Colijn de Coter - The nativity.jpg,https://commons.wikimedia.org/wiki/File:Circle_of_Colijn_de_Coter_-_The_nativity.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d4/Circle_of_Colijn_de_Coter_-_The_nativity.jpg,Own work,Circle of Colijn de Coter,,inventory_match;institution_match,auto,2026-07-29,
M0347000653,a_verifier,inventory_number,open,Public domain,Paysage au ciel tourmenté,musée des beaux-arts et d'archéologie,Paul Bril,Q26208347,La Garde civique de Saint-Adrien Cornelis Engelsz 1612-1.jpg,https://commons.wikimedia.org/wiki/File:La_Garde_civique_de_Saint-Adrien_Cornelis_Engelsz_1612-1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fa/La_Garde_civique_de_Saint-Adrien_Cornelis_Engelsz_1612-1.jpg,The making of this document was supported by Wikimédia France . ( Submit your project! ),Cornelis Engelsz.,,inventory_match;institution_match,auto,2026-07-29,
M0347000653,a_verifier,inventory_number,unknown,,Paysage au ciel tourmenté,musée des beaux-arts et d'archéologie,Paul Bril,Q59511849,,,,,,,inventory_match;institution_match,auto,2026-07-29,
