reference,statut,licence,credit,raison,artistes,musee,ville,titre,presence_image,artiste_sous_droits,image,notice_pop,http,verifie_le
50350201095,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,"Monument en l'honneur d'un guerrier, orné de quatre figures",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201095/d0201095-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201095,200,2026-07-29
50350201117,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,Frise ornée d'arabesques avec des figures de femmes,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201117/d0201117-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201117,200,2026-07-29
50350201121,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,Décoration du dessus d'une porte : buste dans une niche circulaire,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201121/d0201121-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201121,200,2026-07-29
50350201160,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Le Primatice,musée du Louvre,Paris,"Demi-figure d'homme posé sur une archivolte, tenant un voile",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201160/d0201160-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201160,200,2026-07-29
50350201197,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Jules Romain,musée du Louvre,Paris,"Aigle entre deux arbres portant les armoiries d'un cardinal, et des griffons",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201197/d0201197-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201197,200,2026-07-29
50350201207,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Jules Romain,musée du Louvre,Paris,Quatre masques,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201207/d0201207-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201207,200,2026-07-29
50350201216,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Jules Romain,musée du Louvre,Paris,"Marteau de porte formé par deux têtes de faune, avec une flûte de Pan",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201216/d0201216-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201216,200,2026-07-29
50350201218,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Salvator mundi,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201218/d0201218-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201218,200,2026-07-29
50350201373,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Polidoro Caldara,musée du Louvre,Paris,La Vierge assise avec l'Enfant et le petit saint Jean,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201373/d0201373-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201373,200,2026-07-29
50350201374,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Polidoro Caldara,musée du Louvre,Paris,Quatre figures autour d'un homme etendu sur un lit ; une tête ; deux croquis,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201374/d0201374-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201374,200,2026-07-29
50350201393,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Véronèse,musée du Louvre,Paris,La Vierge assise avec l'Enfant entre un évèque et saint Joseph,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201393/d0201393-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201393,200,2026-07-29
50350201583,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Evangéliste assis écrivant sur ses genoux,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201583/d0201583-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201583,200,2026-07-29
50350201584,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Evangéliste assis écrivant sur ses genoux,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201584/d0201584-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201584,200,2026-07-29
50350201585,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Saint Jean à Patmos,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201585/d0201585-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201585,200,2026-07-29
50350201588,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Etude d'une figure d'apôtre,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201588/d0201588-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201588,200,2026-07-29
50350201726,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Antonio Tempesta,musée du Louvre,Paris,Apparition de saint François à sainte Marguerite de Cortone,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201726/d0201726-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201726,200,2026-07-29
50350201794,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Michel-Ange,musée du Louvre,Paris,Enlèvement de Ganymède,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201794/d0201794-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201794,200,2026-07-29
50350201795,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Véronèse,musée du Louvre,Paris,"Une femme drapée assise, tenant un luth",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201795/d0201795-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201795,200,2026-07-29
50350201798,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Le Parmesan,musée du Louvre,Paris,Un sacrifice païen,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201798/d0201798-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201798,200,2026-07-29
50350201804,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Antonio Tempesta,musée du Louvre,Paris,Un médecin sacrificiant un coq à Esculape: la docte ignorance,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201804/d0201804-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201804,200,2026-07-29
50350201872,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Léonard de Vinci,musée du Louvre,Paris,"Homme nu conduisant trois hommes nus, les mains liées derrière le dos",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201872/d0201872-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201872,200,2026-07-29
50350201889,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,Etude de diverses figures : Vierge à l'Enfant et guerriers,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201889/d0201889-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201889,200,2026-07-29
50350201981,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,Figure d'homme debout portant un objet dans les bras (une maquette?),oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201981/d0201981-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201981,200,2026-07-29
50350201982,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Perino del Vaga,musée du Louvre,Paris,Figure d'homme debout portant un objet dans les bras (une maquette?),oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350201982/d0201982-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350201982,200,2026-07-29
50350202023,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,"Buste d'une figure aux mains croisés, tête levée et regardant vers le haut",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202023/d0202023-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202023,200,2026-07-29
50350202067,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Barocci,musée du Louvre,Paris,Trois études de têtes de femme,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202067/d0202067-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202067,200,2026-07-29
50350202201,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Le Mariage de la Vierge,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202201/d0202201-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202201,200,2026-07-29
50350202202,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,L'Adoration des Mages,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202202/d0202202-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202202,200,2026-07-29
50350202203,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Apparition du Christ au pape saint Grégoire et à une sainte,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202203/d0202203-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202203,200,2026-07-29
50350202204,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,"La Vierge sur l'arbre de vie, foulant aux pieds le serpent",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202204/d0202204-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202204,200,2026-07-29
50350202205,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Entrée d'Alexandre Farnese à Worms,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202205/d0202205-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202205,200,2026-07-29
50350202206,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,"Vierge à l'Enfant entre deux saints franciscains, au-dessus de trois saintes",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202206/d0202206-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202206,200,2026-07-29
50350202207,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Pentecôte,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202207/d0202207-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202207,200,2026-07-29
50350202208,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,L'Ascension de Jésus-Christ,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202208/d0202208-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202208,200,2026-07-29
50350202224,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Le martyre de Saint Sébastien,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202224/d0202224-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202224,200,2026-07-29
50350202229,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,Entrevue d'un vieillard et d'un empereur,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202229/d0202229-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202229,200,2026-07-29
50350202230,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Titien,musée du Louvre,Paris,Groupe de guerriers,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202230/d0202230-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202230,200,2026-07-29
50350202231,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,La Vierge soulève le voile qui recouvre le berceau de Jésus endormi,oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202231/d0202231-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202231,200,2026-07-29
50350202232,restricted,,© Réunion des musées nationaux - utilisation soumise à autorisation,mention restrictive : utilisation soumise a autorisation,Federico Zuccaro,musée du Louvre,Paris,"Saint Paul, saint Simon et saint Jacques",oui,,https://popcorn-prd-perf-assets.s3.gra.io.cloud.ovh.net/joconde/50350202232/d0202232-000.jpg,https://pop.culture.gouv.fr/notice/joconde/50350202232,200,2026-07-29
