musee,ville,reference,numero_inventaire,titre,domaine,artistes,statut,credit,notice_pop
musée Ingres Bourdelle,Montauban,06070043332,MIC.1.54.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070043332
musée Ingres Bourdelle,Montauban,06070043334,MIC.1.54.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070043334
musée Ingres Bourdelle,Montauban,06070043336,MIC.1.54.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070043336
musée Ingres Bourdelle,Montauban,06070043338,MIC.1.54.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070043338
musée Ingres Bourdelle,Montauban,06070052048,MIC.2.20.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052048
musée Ingres Bourdelle,Montauban,06070052054,MIC.2.20.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052054
musée Ingres Bourdelle,Montauban,06070052056,MIC.2.20.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052056
musée Ingres Bourdelle,Montauban,06070052058,MIC.2.20.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052058
musée Ingres Bourdelle,Montauban,06070052062,MIC.2.20.H,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052062
musée Ingres Bourdelle,Montauban,06070052064,MIC.2.20.I,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052064
musée Ingres Bourdelle,Montauban,06070052066,MIC.2.20.J,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052066
musée Ingres Bourdelle,Montauban,06070052068,MIC.2.20.K,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052068
musée Ingres Bourdelle,Montauban,06070052070,MIC.2.20.L,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052070
musée Ingres Bourdelle,Montauban,06070052072,MIC.2.20.M,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052072
musée Ingres Bourdelle,Montauban,06070052074,MIC.2.21.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052074
musée Ingres Bourdelle,Montauban,06070052076,MIC.2.21.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052076
musée Ingres Bourdelle,Montauban,06070052078,MIC.2.21.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052078
musée Ingres Bourdelle,Montauban,06070052079,MIC.2.21.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052079
musée Ingres Bourdelle,Montauban,06070052082,MIC.2.21.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052082
musée Ingres Bourdelle,Montauban,06070052084,MIC.2.21.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052084
musée Ingres Bourdelle,Montauban,06070052086,MIC.2.21.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052086
musée Ingres Bourdelle,Montauban,06070052088,MIC.2.22.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052088
musée Ingres Bourdelle,Montauban,06070052092,MIC.2.23.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052092
musée Ingres Bourdelle,Montauban,06070052094,MIC.2.23.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052094
musée Ingres Bourdelle,Montauban,06070052096,MIC.2.24.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052096
musée Ingres Bourdelle,Montauban,06070052100,MIC.2.24.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052100
musée Ingres Bourdelle,Montauban,06070052102,MIC.2.24.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052102
musée Ingres Bourdelle,Montauban,06070052104,MIC.2.24.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052104
musée Ingres Bourdelle,Montauban,06070052106,MIC.2.24.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052106
musée Ingres Bourdelle,Montauban,06070052110,MIC.2.24.H,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052110
musée Ingres Bourdelle,Montauban,06070052112,MIC.2.24.I,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052112
musée Ingres Bourdelle,Montauban,06070052114,MIC.2.24.J,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052114
musée Ingres Bourdelle,Montauban,06070052118,MIC.2.25.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052118
musée Ingres Bourdelle,Montauban,06070052120,MIC.2.25.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052120
musée Ingres Bourdelle,Montauban,06070052127,MIC.2.25.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052127
musée Ingres Bourdelle,Montauban,06070052129,MIC.2.26.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052129
musée Ingres Bourdelle,Montauban,06070052131,MIC.2.26.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052131
musée Ingres Bourdelle,Montauban,06070052133,MIC.2.26.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052133
musée Ingres Bourdelle,Montauban,06070052135,MIC.2.26.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052135
musée Ingres Bourdelle,Montauban,06070052137,MIC.2.26.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052137
musée Ingres Bourdelle,Montauban,06070052139,MIC.2.26.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052139
musée Ingres Bourdelle,Montauban,06070052141,MIC.2.26.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052141
musée Ingres Bourdelle,Montauban,06070052143,MIC.2.26.H,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052143
musée Ingres Bourdelle,Montauban,06070052145,MIC.2.26.I,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052145
musée Ingres Bourdelle,Montauban,06070052211,MIC.2.29.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052211
musée Ingres Bourdelle,Montauban,06070052213,MIC.2.29.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052213
musée Ingres Bourdelle,Montauban,06070052215,MIC.2.29.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052215
musée Ingres Bourdelle,Montauban,06070052219,MIC.2.29.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052219
musée Ingres Bourdelle,Montauban,06070052221,MIC.2.29.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052221
musée Ingres Bourdelle,Montauban,06070052223,MIC.2.29.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052223
musée Ingres Bourdelle,Montauban,06070052225,MIC.2.29.H,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052225
musée Ingres Bourdelle,Montauban,06070052233,MIC.2.29.L,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052233
musée Ingres Bourdelle,Montauban,06070052237,MIC.2.29.N,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052237
musée Ingres Bourdelle,Montauban,06070052239,MIC.2.29.P,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052239
musée Ingres Bourdelle,Montauban,06070052245,MIC.2.29.R,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052245
musée Ingres Bourdelle,Montauban,06070052247,MIC.2.29.S,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052247
musée Ingres Bourdelle,Montauban,06070052249,MIC.2.30.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052249
musée Ingres Bourdelle,Montauban,06070052251,MIC.2.30.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052251
musée Ingres Bourdelle,Montauban,06070052253,MIC.2.30.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052253
musée Ingres Bourdelle,Montauban,06070052255,MIC.2.30.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052255
musée Ingres Bourdelle,Montauban,06070052257,MIC.2.30.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052257
musée Ingres Bourdelle,Montauban,06070052259,MIC.2.30.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052259
musée Ingres Bourdelle,Montauban,06070052261,MIC.2.30.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052261
musée Ingres Bourdelle,Montauban,06070052277,MIC.2.31.H,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052277
musée Ingres Bourdelle,Montauban,06070052283,MIC.2.31.K,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052283
musée Ingres Bourdelle,Montauban,06070052287,MIC.2.31.M,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052287
musée Ingres Bourdelle,Montauban,06070052375,MIC.2.35.J,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052375
musée Ingres Bourdelle,Montauban,06070052377,MIC.2.35.K,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052377
musée Ingres Bourdelle,Montauban,06070052379,MIC.2.35.L,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052379
musée Ingres Bourdelle,Montauban,06070052383,MIC.2.35.N,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052383
musée Ingres Bourdelle,Montauban,06070052393,MIC.2.35.S,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052393
musée Ingres Bourdelle,Montauban,06070052394,MIC.2.35.S,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052394
musée Ingres Bourdelle,Montauban,06070052396,MIC.2.35.T,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052396
musée Ingres Bourdelle,Montauban,06070052398,MIC.2.35.U,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052398
musée Ingres Bourdelle,Montauban,06070052410,MIC.2.37.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052410
musée Ingres Bourdelle,Montauban,06070052412,MIC.2.37.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052412
musée Ingres Bourdelle,Montauban,06070052414,MIC.2.37.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052414
musée Ingres Bourdelle,Montauban,06070052468,MIC.2.39.B,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052468
musée Ingres Bourdelle,Montauban,06070052470,MIC.2.39.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052470
musée Ingres Bourdelle,Montauban,06070052472,MIC.2.39.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052472
musée Ingres Bourdelle,Montauban,06070052474,MIC.2.39.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052474
musée Ingres Bourdelle,Montauban,06070052475,MIC.2.39.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052475
musée Ingres Bourdelle,Montauban,06070052478,MIC.2.39.I,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052478
musée Ingres Bourdelle,Montauban,06070052480,MIC.2.43.A,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052480
musée Ingres Bourdelle,Montauban,06070052483,MIC.2.43.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052483
musée Ingres Bourdelle,Montauban,06070052491,MIC.2.43.G,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052491
musée Ingres Bourdelle,Montauban,06070052502,MIC.2.43.M,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052502
musée Ingres Bourdelle,Montauban,06070052504,MIC.2.43.N,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052504
musée Ingres Bourdelle,Montauban,06070052516,MIC.2.44.F,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052516
musée Ingres Bourdelle,Montauban,06070052539,MIC.2.55.C,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052539
musée Ingres Bourdelle,Montauban,06070052541,MIC.2.55.D,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052541
musée Ingres Bourdelle,Montauban,06070052543,MIC.2.55.E,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052543
musée Ingres Bourdelle,Montauban,06070052557,MIC.2.55.M,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052557
musée Ingres Bourdelle,Montauban,06070052561,MIC.2.55.O,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052561
musée Ingres Bourdelle,Montauban,06070052563,MIC.2.55.P,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052563
musée Ingres Bourdelle,Montauban,06070052567,MIC.2.12.bis,,dessin,Ingres,unknown,© Jeanneteau Marc ; © musée de Montauban,https://pop.culture.gouv.fr/notice/joconde/06070052567
musée Ingres Bourdelle,Montauban,06070001420,MI.885.3,Académie d'homme,peinture,Géricault,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001420
musée Ingres Bourdelle,Montauban,06070009338,MI.867.4410,Allée d'une villa romaine,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009338
musée Ingres Bourdelle,Montauban,06070000146,MI.882.2,Allégorie à la gloire de Louis XIV,peinture,Charles Le Brun,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070000146
musée Ingres Bourdelle,Montauban,06070003323,MI.867.1767 ; 40 F15 SP (Inventaire Cambon) ; 530 (Inventaire Momméja),Apôtre n°2 et saint Matthieu,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070003323
musée Ingres Bourdelle,Montauban,06070009440,MI.867.4502,Arcades supportées par des colonnes,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009440
musée Ingres Bourdelle,Montauban,06070009307,MI.867.4360,Autel du Saint-Sacrement à St-Jean de Latran,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009307
musée Ingres Bourdelle,Montauban,06070009295,MI.867.4351,Campanile de Santa Francesca Romana ; au verso : Des maisons vues au-delà d'une arcade,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009295
musée Ingres Bourdelle,Montauban,06070009309,MI.867.4408,Casino de Raphaël à la Villa Borghèse ; Au verso : Un homme tenant une croix,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009309
musée Ingres Bourdelle,Montauban,06070009342,MI.867.4444 ; 1 F28 SP (Inventaire Cambon) ; 3530 (Inventaire Momméja),Chambre à coucher d'Ingres à la villa Médicis,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009342
musée Ingres Bourdelle,Montauban,06070009404,MI.867.4478,Choeur d'une église gothique ; au verso : Cavaliers dans une ville,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009404
musée Ingres Bourdelle,Montauban,06070009444,MI.867.4506,Couloir au bout duquel on aperçoit un paysage,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009444
musée Ingres Bourdelle,Montauban,06070009308,MI.867.4389,Coupole de Santa Pudenziana,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009308
musée Ingres Bourdelle,Montauban,06070009426,MI.867.4488,Croquis vague d'une maison avec un portique,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009426
musée Ingres Bourdelle,Montauban,06070009432,MI.867.4494,Des maisons parmi les arbres sur un promontoire,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009432
musée Ingres Bourdelle,Montauban,06070009316,MI.867.4448,Détail de la façade d'une église,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009316
musée Ingres Bourdelle,Montauban,06070009306,MI.867.4343,Eglise de Sainte-Agnès-hors-les-murs,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009306
musée Ingres Bourdelle,Montauban,06070009410,MI.867.4490,Entrée d'un couvent,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009410
musée Ingres Bourdelle,Montauban,06070001465,MI.867.92,Etude d'arbres,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001465
musée Ingres Bourdelle,Montauban,06070001464,MI.867.183,Etude d'un cheval,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001464
musée Ingres Bourdelle,Montauban,06070009449,MI.867.4522,Etude de ciel ; au verso : Deux personnages et un branchage,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009449
musée Ingres Bourdelle,Montauban,06070009448,MI.867.4521,Etude de fleurs et de feuilles,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009448
musée Ingres Bourdelle,Montauban,06070009451,MI.867.4524,Etude de vagues,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009451
musée Ingres Bourdelle,Montauban,06070001460,MI.867.182,Etude pour le Portrait de Madame Moitessier assise,peinture,Ingres,unknown,© Guy Roumagnac,https://pop.culture.gouv.fr/notice/joconde/06070001460
musée Ingres Bourdelle,Montauban,06070001463,MI.867.76,Etudes d'ailes,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001463
musée Ingres Bourdelle,Montauban,06070009291,MI.867.4307,Fontaine dell'acqua felice,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009291
musée Ingres Bourdelle,Montauban,06070000244,MI.48.2.7,Glaucus et Scylla,peinture,Salvator Rosa,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070000244
musée Ingres Bourdelle,Montauban,06070009441,MI.867.4503,Grande habitation parmi les arbres,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009441
musée Ingres Bourdelle,Montauban,06070001461,MI.867.135,Groupe de femmes,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001461
musée Ingres Bourdelle,Montauban,06070009438,MI.867.4499,Groupe de maisons,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009438
musée Ingres Bourdelle,Montauban,06070009341,MI.867.4349 ; 3 F28 SP (Inventaire Cambon) ; 3532 (Inventaire Momméja),Ingres et sa femme visitant l'église San Cosimato,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009341
musée Ingres Bourdelle,Montauban,06070009290,MI.867.4449,Intérieur d'une basilique,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009290
musée Ingres Bourdelle,Montauban,06070001457,MI.867.101,Investiture d'un préfet de Rome dans la chapelle Sixtine,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001457
musée Ingres Bourdelle,Montauban,06070009436,MI.867.4498,Jardin avec une fontaine,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009436
musée Ingres Bourdelle,Montauban,06070009311,MI.867.4364,L'Escalier de Santa Maria in Aracoeli ; au verso : Paysage avec une tour,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009311
musée Ingres Bourdelle,Montauban,06070009318,MI.867.4309,La Campagne romaine,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009318
musée Ingres Bourdelle,Montauban,06070009317,MI.867.4308 ; 141b F24 SP (Inventaire Cambon) ; 2908 (Inventaire Momméja),La Campagne romaine ; au verso : Quelques arbres,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009317
musée Ingres Bourdelle,Montauban,06070009340,MI.867.4443 ; 26 F24 SP (Inventaire Cambon) ; 2766 (Inventaire Momméja),La Chambre d'Ingres au pavillon San Gaetano,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009340
musée Ingres Bourdelle,Montauban,06070009312,MI.867.4380,La Coupole de Saint-Pierre ; au verso : Tombeau antique,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009312
musée Ingres Bourdelle,Montauban,06070009339,MI.867.4415,La Façade de la villa Médicis,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009339
musée Ingres Bourdelle,Montauban,06070009327,MI.867.4438,La Fontaine de la Villa Médicis,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009327
musée Ingres Bourdelle,Montauban,06070009319,MI.867.4327,La Porte Capena,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009319
musée Ingres Bourdelle,Montauban,06070009321,MI.867.4329,La Porte Pinciana,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009321
musée Ingres Bourdelle,Montauban,06070009322,MI.867.4330,La Porte Salaria,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009322
musée Ingres Bourdelle,Montauban,06070009320,MI.867.4328,La Porte de Gabies,dessin,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070009320
musée Ingres Bourdelle,Montauban,06070001458,MI.867.100,La Tribune des chantres de la chapelle Sixtine,peinture,Ingres,unknown,© Roumagnac Guy,https://pop.culture.gouv.fr/notice/joconde/06070001458
